Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date_x,Canonical_Service,Usage_Seconds,Credit_Tag,Usage_Type,Z_Score,Usage_Anomaly,Valid_Format,Inventory_Status,Effective_Date_y,Unit_Price,FX_Rate,Cost_USD,Purchase_Type
U428,ACCT1066,VM100213,2026-03-19 23:00:00,Compute,SKU18,37056,sec,2964.48,INR,0.0,0.08,2026-01-01,Network,37056.0,No Credit,Paid Usage,0.8121202049113904,Normal,False,Mapped,,,0.012,35.57,Spot
U199,ACCT1089,VM100129,2026-03-19 23:00:00,Storage,SKU13,19899,sec,1591.92,INR,0.0,0.08,2026-01-01,Storage,19899.0,No Credit,Paid Usage,-0.3676242388875209,Normal,False,Mapped,,,0.012,19.1,Spot
U503,ACCT1079,VM100101,2026-03-20 03:00:00,Storage,SKU10,7110,sec,568.8,INR,0.0,0.08,2026-01-01,STORAGE,7110.0,No Credit,Paid Usage,-1.2470175880595367,Normal,False,Mapped,,,0.012,6.83,RESERVED
U927,ACCT1016,VM100266,2026-03-20 12:00:00,Compute,SKU1,20786,sec,1662.88,INR,0.0,0.08,2026-01-01,Network,20786.0,No Credit,Paid Usage,-0.3066326132158047,Normal,False,Mapped,2025-07-01,0.15,0.012,19.95,On-Demand
U843,ACCT1007,VM100282,2026-03-20 17:00:00,Compute,SKU10,42349,sec,3387.92,INR,0.0,0.08,2026-01-01,STORAGE,42349.0,No Credit,Paid Usage,1.17607586971454,Normal,False,Mapped,,,0.012,40.66,On-Demand
U174,ACCT1029,VM100059,2026-03-20 18:00:00,Storage,SKU16,7798,sec,623.84,INR,0.0,0.08,2026-01-01,Network,7798.0,No Credit,Paid Usage,-1.1997095401879012,Normal,False,Mapped,,,0.012,7.49,On-Demand
U45,ACCT1024,VM100143,2026-03-20 22:00:00,Compute,SKU15,16471,sec,1317.68,INR,0.0,0.08,2026-01-01,Storage,16471.0,No Credit,Paid Usage,-0.6033393378758445,Normal,False,Mapped,,,0.012,15.81,Spot
U520,ACCT1048,VM100201,2026-03-21 00:00:00,Storage,SKU12,44635,sec,3570.8,INR,100.0,0.08,2026-01-01,Storage,44635.0,No Credit,Paid Usage,1.3332651101717476,Normal,False,Mapped,,,0.012,42.85,On-Demand
U944,ACCT1049,VM100147,2026-03-21 03:00:00,Storage,SKU6,41499,sec,3319.92,INR,100.0,0.08,2026-01-01,Storage,41499.0,No Credit,Paid Usage,1.117628426849874,Normal,False,Mapped,,,0.012,39.84,On-Demand
U274,ACCT1099,VM100253,2026-03-21 04:00:00,Network,SKU19,49543,sec,3963.44,INR,0.0,0.08,2026-01-01,Compute,49543.0,No Credit,Paid Usage,1.670747521442078,Normal,False,Mapped,,,0.012,47.56,On-Demand
U128,ACCT1069,VM100248,2026-03-21 08:00:00,Database,SKU11,28645,sec,2291.6,INR,100.0,0.08,2026-01-01,Database,28645.0,No Credit,Paid Usage,0.23376556734114834,Normal,False,Mapped,,,0.012,27.5,RESERVED
U418,ACCT1008,VM100061,2026-03-21 10:00:00,Storage,SKU13,20206,sec,1616.48,INR,0.0,0.08,2026-01-01,Storage,20206.0,No Credit,Paid Usage,-0.34651439775875326,Normal,False,Mapped,,,0.012,19.4,On-Demand
U276,ACCT1057,VM100035,2026-03-22 00:00:00,Database,SKU9,29080,sec,2326.4,INR,0.0,0.08,2026-01-01,Network,29080.0,No Credit,Paid Usage,0.2636769057483598,Normal,False,Mapped,,,0.012,27.92,On-Demand
U862,ACCT1047,VM100199,2026-03-22 03:00:00,Compute,SKU2,29895,sec,2391.6,INR,0.0,0.08,2026-01-01,Compute,29895.0,No Credit,Paid Usage,0.3197176892009513,Normal,False,Mapped,2025-06-01,0.25,0.012,28.7,On-Demand
U163,ACCT1006,VM100090,2026-03-22 07:00:00,Network,SKU9,34110,sec,2728.8,INR,0.0,0.08,2026-01-01,Network,34110.0,No Credit,Paid Usage,0.6095482441122068,Normal,False,Mapped,,,0.012,32.75,Spot
U935,ACCT1095,VM100077,2026-03-22 17:00:00,Storage,SKU14,738,sec,59.04,INR,0.0,0.08,2026-01-01,Network,738.0,No Credit,Paid Usage,-1.6851671244520683,Normal,False,Mapped,,,0.012,0.71,Spot
U449,ACCT1024,VM100276,2026-03-22 19:00:00,Storage,SKU10,15892,sec,1271.36,INR,0.0,0.08,2026-01-01,STORAGE,15892.0,No Credit,Paid Usage,-0.6431523607213052,Normal,False,Mapped,,,0.012,15.26,Spot
U712,ACCT1003,VM100005,2026-03-22 21:00:00,Storage,SKU20,8771,sec,701.68,INR,100.0,0.08,2026-01-01,COMPUTE,8771.0,No Credit,Paid Usage,-1.1328044085322306,Normal,False,Mapped,,,0.012,8.42,Spot
U836,ACCT1085,VM100016,2026-03-22 21:00:00,Storage,SKU5,10344,sec,827.52,INR,0.0,0.08,2026-01-01,Compute,10344.0,No Credit,Paid Usage,-1.0246422583838546,Normal,False,Mapped,,,0.012,9.93,Spot
U749,ACCT1071,VM100130,2026-03-22 23:00:00,Storage,SKU7,46097,sec,3687.76,INR,0.0,0.08,2026-01-01,Network,46097.0,No Credit,Paid Usage,1.4337947118989731,Normal,False,Mapped,,,0.012,44.25,RESERVED
U820,ACCT1097,VM100272,2026-03-23 01:00:00,Compute,SKU4,36887,sec,2950.96,INR,0.0,0.08,2026-01-01,Database,36887.0,No Credit,Paid Usage,0.800499478035945,Normal,False,Mapped,,,0.012,35.41,On-Demand
U481,ACCT1089,VM100291,2026-03-23 03:00:00,Compute,SKU3,17866,sec,1429.28,INR,0.0,0.08,2026-01-01,Compute,17866.0,No Credit,Paid Usage,-0.5074167698803044,Normal,False,Mapped,2025-05-01,0.35,0.012,17.15,On-Demand
U917,ACCT1071,VM100092,2026-03-23 07:00:00,Database,SKU7,20669,sec,1653.52,INR,0.0,0.08,2026-01-01,Network,20669.0,No Credit,Paid Usage,-0.31467773182188225,Normal,False,Mapped,,,0.012,19.84,Spot
U886,ACCT1018,VM100131,2026-03-23 10:00:00,Compute,SKU10,15337,sec,1226.96,INR,0.0,0.08,2026-01-01,STORAGE,15337.0,No Credit,Paid Usage,-0.6813151028270577,Normal,False,Mapped,,,0.012,14.72,RESERVED
U403,ACCT1084,VM100244,2026-03-23 11:00:00,Storage,SKU10,42733,sec,3418.64,INR,0.0,0.08,2026-01-01,STORAGE,42733.0,No Credit,Paid Usage,1.2024803615498714,Normal,False,Mapped,,,0.012,41.02,On-Demand
U572,ACCT1055,VM100068,2026-03-23 12:00:00,Storage,SKU13,4741,sec,379.28,INR,0.0,0.08,2026-01-01,Storage,4741.0,No Credit,Paid Usage,-1.4099140494082352,Normal,False,Mapped,,,0.012,4.55,Spot
U506,ACCT1042,VM100103,2026-03-23 18:00:00,Storage,SKU13,20690,sec,1655.2,INR,0.0,0.08,2026-01-01,Storage,20690.0,No Credit,Paid Usage,-0.31323373617463757,Normal,False,Mapped,,,0.012,19.86,On-Demand
U772,ACCT1085,VM100128,2026-03-24 05:00:00,Network,SKU5,22759,sec,1820.72,INR,0.0,0.08,2026-01-01,Compute,22759.0,No Credit,Paid Usage,-0.17096578407229174,Normal,False,Mapped,,,0.012,21.85,On-Demand
U523,ACCT1027,VM100267,2026-03-24 10:00:00,Network,SKU4,22926,sec,1834.08,INR,0.0,0.08,2026-01-01,Database,22926.0,No Credit,Paid Usage,-0.15948258059182208,Normal,False,Mapped,,,0.012,22.01,Spot
U912,ACCT1049,VM100289,2026-03-24 12:00:00,Database,SKU15,16043,sec,1283.44,INR,100.0,0.08,2026-01-01,Storage,16043.0,No Credit,Paid Usage,-0.632769344400641,Normal,False,Mapped,,,0.012,15.4,Spot
U180,ACCT1058,VM100276,2026-03-24 15:00:00,Database,SKU18,22718,sec,1817.44,INR,0.0,0.08,2026-01-01,Network,22718.0,No Credit,Paid Usage,-0.17378501366929328,Normal,False,Mapped,,,0.012,21.81,Spot
U100,ACCT1099,VM100267,2026-03-24 16:00:00,Storage,SKU9,41174,sec,3293.92,INR,0.0,0.08,2026-01-01,Network,41174.0,No Credit,Paid Usage,1.0952808751663252,Normal,False,Mapped,,,0.012,39.53,Spot
U824,ACCT1066,VM100229,2026-03-25 01:00:00,Database,SKU7,2973,sec,237.84,INR,100.0,0.08,2026-01-01,Network,2973.0,No Credit,Paid Usage,-1.5314847305667405,Normal,False,Mapped,,,0.012,2.85,Spot
U943,ACCT1087,VM100262,2026-03-25 04:00:00,Network,SKU3,48368,sec,3869.44,INR,0.0,0.08,2026-01-01,Compute,48368.0,No Credit,Paid Usage,1.589952526893863,Normal,False,Mapped,2025-05-01,0.35,0.012,46.43,Spot
U133,ACCT1031,VM100209,2026-03-25 09:00:00,Storage,SKU16,36484,sec,2918.72,INR,0.0,0.08,2026-01-01,Network,36484.0,No Credit,Paid Usage,0.7727885139483446,Normal,False,Mapped,,,0.012,35.02,Spot
U707,ACCT1031,VM100191,2026-03-25 10:00:00,Network,SKU6,39031,sec,3122.48,INR,0.0,0.08,2026-01-01,Storage,39031.0,No Credit,Paid Usage,0.947924557449879,Normal,False,Mapped,,,0.012,37.47,RESERVED
U677,ACCT1051,VM100242,2026-03-25 11:00:00,Database,SKU3,43421,sec,3473.68,INR,0.0,0.08,2026-01-01,Compute,43421.0,No Credit,Paid Usage,1.249788409421507,Normal,False,Mapped,2025-05-01,0.35,0.012,41.68,On-Demand
U557,ACCT1098,VM100202,2026-03-25 12:00:00,Database,SKU14,9417,sec,753.36,INR,0.0,0.08,2026-01-01,Network,9417.0,No Credit,Paid Usage,-1.0883843519550844,Normal,False,Mapped,,,0.012,9.04,Spot
U736,ACCT1098,VM100082,2026-03-25 13:00:00,Storage,SKU20,5869,sec,469.52,INR,100.0,0.08,2026-01-01,COMPUTE,5869.0,No Credit,Paid Usage,-1.3323508546419491,Normal,False,Mapped,,,0.012,5.63,RESERVED
U648,ACCT1040,VM100090,2026-03-25 16:00:00,Compute,SKU2,2587,sec,206.96,INR,100.0,0.08,2026-01-01,Compute,2587.0,No Credit,Paid Usage,-1.5580267457970476,Normal,False,Mapped,2025-06-01,0.25,0.012,2.48,Spot
U923,ACCT1080,VM100162,2026-03-26 00:00:00,Database,SKU16,37751,sec,3020.08,INR,0.0,0.08,2026-01-01,Network,37751.0,No Credit,Paid Usage,0.8599095846654409,Normal,False,Mapped,,,0.012,36.24,Spot
U974,ACCT1020,VM100008,2026-03-26 05:00:00,Database,SKU14,14333,sec,1146.64,INR,0.0,0.08,2026-01-01,Network,14333.0,No Credit,Paid Usage,-0.7503518471048514,Normal,False,Mapped,,,0.012,13.76,Spot
U562,ACCT1055,VM100109,2026-03-26 10:00:00,Database,SKU10,17698,sec,1415.84,INR,0.0,0.08,2026-01-01,STORAGE,17698.0,No Credit,Paid Usage,-0.5189687350582619,Normal,False,Mapped,,,0.012,16.99,RESERVED
U184,ACCT1085,VM100078,2026-03-26 12:00:00,Storage,SKU17,2526,sec,202.08,INR,100.0,0.08,2026-01-01,Compute,2526.0,No Credit,Paid Usage,-1.5622212093438061,Normal,False,Mapped,,,0.012,2.42,RESERVED
U327,ACCT1044,VM100096,2026-03-26 16:00:00,Network,SKU12,45455,sec,3636.4,INR,0.0,0.08,2026-01-01,Storage,45455.0,No Credit,Paid Usage,1.3896497021117784,Normal,False,Mapped,,,0.012,43.64,RESERVED
U752,ACCT1015,VM100055,2026-03-26 22:00:00,Storage,SKU9,13118,sec,1049.44,INR,100.0,0.08,2026-01-01,Network,13118.0,No Credit,Paid Usage,-0.8338973095525799,Normal,False,Mapped,,,0.012,12.59,Spot
U583,ACCT1015,VM100124,2026-03-27 06:00:00,Compute,SKU17,41917,sec,3353.36,INR,0.0,0.08,2026-01-01,Compute,41917.0,No Credit,Paid Usage,1.146370816399792,Normal,False,Mapped,,,0.012,40.24,RESERVED
U263,ACCT1091,VM100118,2026-03-27 09:00:00,Database,SKU3,36716,sec,2937.28,INR,0.0,0.08,2026-01-01,Compute,36716.0,No Credit,Paid Usage,0.788741227765524,Normal,False,Mapped,2025-05-01,0.35,0.012,35.25,RESERVED
U867,ACCT1078,VM100004,2026-03-27 15:00:00,Network,SKU6,9207,sec,736.56,INR,0.0,0.08,2026-01-01,Storage,9207.0,No Credit,Paid Usage,-1.1028243084275313,Normal,False,Mapped,,,0.012,8.84,Spot
U356,ACCT1069,VM100048,2026-03-27 18:00:00,Storage,SKU19,42107,sec,3368.56,INR,0.0,0.08,2026-01-01,Compute,42107.0,No Credit,Paid Usage,1.1594355389224822,Normal,False,Mapped,,,0.012,40.42,Spot
U706,ACCT1048,VM100238,2026-03-28 04:00:00,Compute,SKU1,26114,sec,2089.12,INR,0.0,0.08,2026-01-01,Network,26114.0,No Credit,Paid Usage,0.05972971099941936,Normal,False,Mapped,2025-07-01,0.15,0.012,25.07,Spot
U370,ACCT1012,VM100202,2026-03-28 06:00:00,Storage,SKU7,30065,sec,2405.2,INR,0.0,0.08,2026-01-01,Network,30065.0,No Credit,Paid Usage,0.3314071777738845,Normal,False,Mapped,,,0.012,28.86,Spot
U59,ACCT1069,VM100110,2026-03-28 08:00:00,Storage,SKU12,17480,sec,1398.4,INR,0.0,0.08,2026-01-01,Storage,17480.0,No Credit,Paid Usage,-0.5339587851106116,Normal,False,Mapped,,,0.012,16.78,Spot
U514,ACCT1052,VM100274,2026-03-28 11:00:00,Network,SKU18,45431,sec,3634.48,INR,0.0,0.08,2026-01-01,Network,45431.0,No Credit,Paid Usage,1.38799942137207,Normal,False,Mapped,,,0.012,43.61,On-Demand
U27,ACCT1065,VM100092,2026-03-28 15:00:00,Database,SKU17,7073,sec,565.84,INR,0.0,0.08,2026-01-01,Compute,7073.0,No Credit,Paid Usage,-1.249561770866587,Normal,False,Mapped,,,0.012,6.79,Spot
U290,ACCT1012,VM100217,2026-03-28 18:00:00,Compute,SKU12,23812,sec,1904.96,INR,0.0,0.08,2026-01-01,Storage,23812.0,No Credit,Paid Usage,-0.09855971661759375,Normal,False,Mapped,,,0.012,22.86,RESERVED
U896,ACCT1013,VM100110,2026-03-28 18:00:00,Database,SKU18,26351,sec,2108.08,INR,100.0,0.08,2026-01-01,Network,26351.0,No Credit,Paid Usage,0.07602623330403799,Normal,False,Mapped,,,0.012,25.3,Spot
U175,ACCT1092,VM100150,2026-03-28 20:00:00,Database,SKU14,46329,sec,3706.32,INR,0.0,0.08,2026-01-01,Network,46329.0,No Credit,Paid Usage,1.4497474257161524,Normal,False,Mapped,,,0.012,44.48,Spot
U857,ACCT1060,VM100257,2026-03-29 02:00:00,Network,SKU12,6034,sec,482.72,INR,0.0,0.08,2026-01-01,Storage,6034.0,No Credit,Paid Usage,-1.321005174556455,Normal,False,Mapped,,,0.012,5.79,On-Demand
U806,ACCT1050,VM100122,2026-03-29 04:00:00,Database,SKU2,45721,sec,3657.68,INR,0.0,0.08,2026-01-01,Compute,45721.0,No Credit,Paid Usage,1.4079403136435444,Normal,False,Mapped,2025-06-01,0.25,0.012,43.89,On-Demand
U716,ACCT1014,VM100004,2026-03-29 07:00:00,Database,SKU18,43508,sec,3480.64,INR,0.0,0.08,2026-01-01,Network,43508.0,No Credit,Paid Usage,1.2557706771029493,Normal,False,Mapped,,,0.012,41.77,Spot
U459,ACCT1034,VM100185,2026-03-29 12:00:00,Network,SKU4,32689,sec,2615.12,INR,0.0,0.08,2026-01-01,Database,32689.0,No Credit,Paid Usage,0.5118378719819828,Normal,False,Mapped,,,0.012,31.38,RESERVED
U232,ACCT1058,VM100186,2026-03-29 14:00:00,Compute,SKU15,39006,sec,3120.48,INR,100.0,0.08,2026-01-01,Storage,39006.0,No Credit,Paid Usage,0.946205515012683,Normal,False,Mapped,,,0.012,37.45,RESERVED
U868,ACCT1030,VM100040,2026-03-29 19:00:00,Database,SKU7,42270,sec,3381.6,INR,0.0,0.08,2026-01-01,Network,42270.0,No Credit,Paid Usage,1.1706436956130004,Normal,False,Mapped,,,0.012,40.58,On-Demand
U702,ACCT1048,VM100029,2026-03-29 22:00:00,Compute,SKU10,10518,sec,841.44,INR,0.0,0.08,2026-01-01,STORAGE,10518.0,No Credit,Paid Usage,-1.01267772302097,Normal,False,Mapped,,,0.012,10.1,RESERVED
U526,ACCT1095,VM100125,2026-03-30 01:00:00,Storage,SKU11,11532,sec,922.56,INR,0.0,0.08,2026-01-01,Database,11532.0,No Credit,Paid Usage,-0.9429533617682978,Normal,False,Mapped,,,0.012,11.07,Spot
U865,ACCT1047,VM100040,2026-03-30 04:00:00,Network,SKU8,16587,sec,1326.96,INR,0.0,0.08,2026-01-01,Storage,16587.0,No Credit,Paid Usage,-0.5953629809672547,Normal,False,Mapped,,,0.012,15.92,On-Demand
U906,ACCT1076,VM100103,2026-03-30 08:00:00,Compute,SKU3,1107,sec,88.56,INR,0.0,0.08,2026-01-01,Compute,1107.0,No Credit,Paid Usage,-1.6597940580790544,Normal,False,Mapped,2025-05-01,0.35,0.012,1.06,On-Demand
U170,ACCT1007,VM100097,2026-03-30 11:00:00,Network,SKU15,23809,sec,1904.72,INR,0.0,0.08,2026-01-01,Storage,23809.0,No Credit,Paid Usage,-0.09876600171005727,Normal,False,Mapped,,,0.012,22.86,Spot
U390,ACCT1091,VM100071,2026-03-30 12:00:00,Database,SKU16,13688,sec,1095.04,INR,0.0,0.08,2026-01-01,Network,13688.0,No Credit,Paid Usage,-0.7947031419845098,Normal,False,Mapped,,,0.012,13.14,On-Demand
U690,ACCT1042,VM100142,2026-03-30 16:00:00,Compute,SKU20,30125,sec,2410.0,INR,0.0,0.08,2026-01-01,COMPUTE,30125.0,No Credit,Paid Usage,0.33553287962315503,Normal,False,Mapped,,,0.012,28.92,RESERVED
U817,ACCT1029,VM100095,2026-03-30 20:00:00,Storage,SKU14,4568,sec,365.44,INR,0.0,0.08,2026-01-01,Network,4568.0,No Credit,Paid Usage,-1.421809823073632,Normal,False,Mapped,,,0.012,4.39,Spot
U982,ACCT1096,VM100282,2026-03-30 21:00:00,Database,SKU16,8104,sec,648.32,INR,0.0,0.08,2026-01-01,Network,8104.0,No Credit,Paid Usage,-1.1786684607566214,Normal,False,Mapped,,,0.012,7.78,On-Demand
U980,ACCT1059,VM100049,2026-03-30 22:00:00,Storage,SKU16,43747,sec,3499.76,INR,0.0,0.08,2026-01-01,Network,43747.0,No Credit,Paid Usage,1.2722047228025435,Normal,False,Mapped,,,0.012,42.0,Spot
U315,ACCT1086,VM100044,2026-03-31 08:00:00,Compute,SKU17,23732,sec,1898.56,INR,0.0,0.08,2026-01-01,Compute,23732.0,No Credit,Paid Usage,-0.10406065241662113,Normal,False,Mapped,,,0.012,22.78,RESERVED
U467,ACCT1070,VM100031,2026-03-31 10:00:00,Compute,SKU2,2316,sec,185.28,INR,0.0,0.08,2026-01-01,Compute,2316.0,No Credit,Paid Usage,-1.576661165816253,Normal,False,Mapped,2025-06-01,0.25,0.012,2.22,RESERVED
U409,ACCT1083,VM100279,2026-03-31 11:00:00,Storage,SKU17,32469,sec,2597.52,INR,0.0,0.08,2026-01-01,Compute,32469.0,No Credit,Paid Usage,0.49671029853465754,Normal,False,Mapped,,,0.012,31.17,Spot
U423,ACCT1088,VM100042,2026-03-31 16:00:00,Database,SKU3,29378,sec,2350.24,INR,0.0,0.08,2026-01-01,Compute,29378.0,No Credit,Paid Usage,0.2841678915997368,Normal,False,Mapped,2025-05-01,0.35,0.012,28.2,On-Demand
U349,ACCT1051,VM100246,2026-03-31 17:00:00,Network,SKU19,27021,sec,2161.68,INR,0.0,0.08,2026-01-01,Compute,27021.0,No Credit,Paid Usage,0.12209657062089237,Normal,False,Mapped,,,0.012,25.94,RESERVED
U925,ACCT1017,VM100028,2026-03-31 17:00:00,Network,SKU18,27833,sec,2226.64,INR,0.0,0.08,2026-01-01,Network,27833.0,No Credit,Paid Usage,0.17793106898102037,Normal,False,Mapped,,,0.012,26.72,On-Demand
U231,ACCT1017,VM100216,2026-03-31 18:00:00,Compute,SKU16,7548,sec,603.84,INR,0.0,0.08,2026-01-01,Network,7548.0,No Credit,Paid Usage,-1.2168999645598617,Normal,False,Mapped,,,0.012,7.25,Spot
U613,ACCT1014,VM100106,2026-04-01 10:00:00,Network,SKU16,15708,sec,1256.64,INR,0.0,0.08,2026-01-01,Network,15708.0,No Credit,Paid Usage,-0.6558045130590682,Normal,False,Mapped,,,0.012,15.08,RESERVED
U124,ACCT1006,VM100178,2026-04-01 22:00:00,Database,SKU3,28174,sec,2253.92,INR,0.0,0.08,2026-01-01,Compute,28174.0,No Credit,Paid Usage,0.20137880782437462,Normal,False,Mapped,2025-05-01,0.35,0.012,27.05,Spot
U458,ACCT1049,VM100239,2026-04-02 01:00:00,Database,SKU10,42614,sec,3409.12,INR,0.0,0.08,2026-01-01,STORAGE,42614.0,No Credit,Paid Usage,1.1942977195488182,Normal,False,Mapped,,,0.012,40.91,On-Demand
U738,ACCT1001,VM100020,2026-04-02 02:00:00,Database,SKU1,13168,sec,1053.44,INR,0.0,0.08,2026-01-01,Network,13168.0,No Credit,Paid Usage,-0.8304592246781878,Normal,False,Mapped,2025-07-01,0.15,0.012,12.64,Spot
U14,ACCT1082,VM100088,2026-04-02 03:00:00, Storage , SKU6 ,47884,sec,3830.72, INR ,0.0,0.08,2026-01-01, Storage ,47884.0,No Credit,Paid Usage,1.5566718653097473,Normal,False,Mapped,,,,,RESERVED
U453,ACCT1048,VM100048,2026-04-02 09:00:00,Storage,SKU2,47586,sec,3806.88,INR,0.0,0.08,2026-01-01,Compute,47586.0,No Credit,Paid Usage,1.5361808794583705,Normal,False,Mapped,2025-06-01,0.25,0.012,45.68,Spot
U472,ACCT1093,VM100141,2026-04-02 10:00:00,Compute,SKU17,18888,sec,1511.04,INR,100.0,0.08,2026-01-01,Compute,18888.0,No Credit,Paid Usage,-0.4371423150477295,Normal,False,Mapped,,,0.012,18.13,RESERVED
U44,ACCT1025,VM100098,2026-04-02 12:00:00,Storage,SKU14,29500,sec,2360.0,INR,0.0,0.08,2026-01-01,Network,29500.0,No Credit,Paid Usage,0.29255681869325356,Normal,False,Mapped,,,0.012,28.32,On-Demand
U589,ACCT1011,VM100275,2026-04-02 18:00:00,Storage,SKU9,40473,sec,3237.84,INR,0.0,0.08,2026-01-01,Network,40473.0,No Credit,Paid Usage,1.0470789252273478,Normal,False,Mapped,,,0.012,38.85,Spot
U442,ACCT1057,VM100120,2026-04-03 02:00:00,Compute,SKU5,14338,sec,1147.04,INR,0.0,0.08,2026-01-01,Compute,14338.0,No Credit,Paid Usage,-0.7500080386174122,Normal,False,Mapped,,,0.012,13.76,On-Demand
U228,ACCT1019,VM100067,2026-04-03 04:00:00,Storage,SKU4,16526,sec,1322.08,INR,0.0,0.08,2026-01-01,Database,16526.0,No Credit,Paid Usage,-0.5995574445140132,Normal,False,Mapped,,,0.012,15.86,Spot
U431,ACCT1045,VM100033,2026-04-03 08:00:00,Compute,SKU16,4048,sec,323.84,INR,0.0,0.08,2026-01-01,Network,4048.0,No Credit,Paid Usage,-1.45756590576731,Normal,False,Mapped,,,0.012,3.89,Spot
U996,ACCT1038,VM100135,2026-04-03 10:00:00,Network,SKU1,24159,sec,1932.72,INR,0.0,0.08,2026-01-01,Network,24159.0,No Credit,Paid Usage,-0.07469940758931244,Normal,False,Mapped,2025-07-01,0.15,0.012,23.19,Spot
U993,ACCT1072,VM100151,2026-04-03 15:00:00,Network,SKU7,45781,sec,3662.48,INR,0.0,0.08,2026-01-01,Network,45781.0,No Credit,Paid Usage,1.4120660154928149,Normal,False,Mapped,,,0.012,43.95,RESERVED
U994,ACCT1073,VM100096,2026-04-03 18:00:00,Database,SKU15,22884,sec,1830.72,INR,0.0,0.08,2026-01-01,Storage,22884.0,No Credit,Paid Usage,-0.16237057188631143,Normal,False,Mapped,,,0.012,21.97,RESERVED
U222,ACCT1088,VM100189,2026-04-03 22:00:00,Database,SKU2,42359,sec,3388.72,INR,0.0,0.08,2026-01-01,Compute,42359.0,No Credit,Paid Usage,1.1767634866894183,Normal,False,Mapped,2025-06-01,0.25,0.012,40.66,On-Demand
U329,ACCT1056,VM100093,2026-04-04 02:00:00,Database,SKU4,19352,sec,1548.16,INR,0.0,0.08,2026-01-01,Database,19352.0,No Credit,Paid Usage,-0.40523688741337066,Normal,False,Mapped,,,0.012,18.58,Spot
U320,ACCT1006,VM100181,2026-04-04 04:00:00,Storage,SKU15,22287,sec,1782.96,INR,100.0,0.08,2026-01-01,Storage,22287.0,No Credit,Paid Usage,-0.20342130528655333,Normal,False,Mapped,,,0.012,21.4,On-Demand
U754,ACCT1021,VM100021,2026-04-04 13:00:00,Storage,SKU16,32629,sec,2610.32,INR,0.0,0.08,2026-01-01,Network,32629.0,No Credit,Paid Usage,0.5077121701327123,Normal,False,Mapped,,,0.012,31.32,RESERVED
U957,ACCT1070,VM100140,2026-04-04 14:00:00,Storage,SKU18,29253,sec,2340.24,INR,0.0,0.08,2026-01-01,Network,29253.0,No Credit,Paid Usage,0.2755726794137565,Normal,False,Mapped,,,0.012,28.08,RESERVED
U309,ACCT1028,VM100077,2026-04-04 15:00:00,Network,SKU4,47760,sec,3820.8,INR,0.0,0.08,2026-01-01,Database,47760.0,No Credit,Paid Usage,1.548145414821255,Normal,False,Mapped,,,0.012,45.85,Spot
U464,ACCT1032,VM100256,2026-04-04 23:00:00,Database,SKU9,43000,sec,3440.0,INR,100.0,0.08,2026-01-01,Network,43000.0,No Credit,Paid Usage,1.2208397347791253,Normal,False,Mapped,,,0.012,41.28,RESERVED
U67,ACCT1021,VM100227,2026-04-05 03:00:00,Network,SKU18,46346,sec,3707.68,INR,0.0,0.08,2026-01-01,Network,46346.0,No Credit,Paid Usage,1.450916374573446,Normal,False,Mapped,,,0.012,44.49,RESERVED
U855,ACCT1028,VM100019,2026-04-05 03:00:00,Network,SKU5,17179,sec,1374.32,INR,0.0,0.08,2026-01-01,Compute,17179.0,No Credit,Paid Usage,-0.5546560560544521,Normal,False,Mapped,,,0.012,16.49,RESERVED
U791,ACCT1095,VM100025,2026-04-05 10:00:00,Network,SKU17,28464,sec,2277.12,INR,0.0,0.08,2026-01-01,Compute,28464.0,No Credit,Paid Usage,0.2213197000958489,Normal,False,Mapped,,,0.012,27.33,On-Demand
U462,ACCT1003,VM100134,2026-04-05 10:00:00,Network,SKU10,38375,sec,3070.0,INR,0.0,0.08,2026-01-01,STORAGE,38375.0,No Credit,Paid Usage,0.9028168838978544,Normal,False,Mapped,,,0.012,36.84,Spot
U682,ACCT1053,VM100117,2026-04-05 11:00:00,Network,SKU17,4096,sec,327.68,INR,0.0,0.08,2026-01-01,Compute,4096.0,No Credit,Paid Usage,-1.4542653442878937,Normal,False,Mapped,,,0.012,3.93,RESERVED
U136,ACCT1048,VM100243,2026-04-05 11:00:00,Database,SKU14,34894,sec,2791.52,INR,100.0,0.08,2026-01-01,Network,34894.0,No Credit,Paid Usage,0.6634574149426752,Normal,False,Mapped,,,0.012,33.5,On-Demand
U893,ACCT1048,VM100287,2026-04-05 16:00:00,Database,SKU10,31803,sec,2544.24,INR,0.0,0.08,2026-01-01,STORAGE,31803.0,No Credit,Paid Usage,0.4509150080077545,Normal,False,Mapped,,,0.012,30.53,Spot
U132,ACCT1036,VM100142,2026-04-05 20:00:00,Storage,SKU3,765,sec,61.2,INR,0.0,0.08,2026-01-01,Compute,765.0,No Credit,Paid Usage,-1.6833105586198964,Normal,False,Mapped,2025-05-01,0.35,0.012,0.73,RESERVED
U451,ACCT1053,VM100214,2026-04-06 02:00:00,Storage,SKU13,34833,sec,2786.64,INR,0.0,0.08,2026-01-01,Storage,34833.0,No Credit,Paid Usage,0.6592629513959168,Normal,False,Mapped,,,0.012,33.44,Spot
